Date,Time,Ptch(rad),Roll(rad),Yaw(rad),FM,RxBt(V),Curr(A),Capa(mAh),Bat%(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V),GPS,GAlt(m),GSpd(kts),Hdg(@)
2026-09-14,18:32:22.200,0.14,0.11,0.05,,7.6,0.0,0,0,-51,0,100,10,0,9,25,-45,100,10,-1,8,383,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507596 -0.127316,10.7,13.6,123
2026-09-14,18:32:22.400,0.14,0.11,0.05,,7.6,0.0,0,0,-51,0,100,10,0,9,25,-45,100,10,-1,8,387,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507600 -0.127320,10.8,13.4,124
2026-09-14,18:32:22.600,0.14,0.10,0.05,,7.6,0.0,0,0,-51,0,100,10,0,9,25,-45,100,10,-1,8,390,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507604 -0.127325,10.8,13.3,125
2026-09-14,18:32:22.800,0.14,0.10,0.05,,7.6,0.0,0,0,-52,0,100,10,0,9,25,-45,100,10,-1,8,393,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507608 -0.127329,10.8,13.2,125
2026-09-14,18:32:23.000,0.15,0.10,0.05,,7.6,0.0,0,0,-52,0,100,10,0,9,25,-45,100,10,-1,8,395,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507611 -0.127333,10.9,13.0,126
2026-09-14,18:32:23.200,0.15,0.09,0.05,,7.6,0.0,0,0,-52,0,100,10,0,9,25,-45,100,10,-1,8,397,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507615 -0.127337,10.9,12.9,127
2026-09-14,18:32:23.400,0.15,0.09,0.06,,7.6,0.0,0,0,-52,0,100,10,0,9,25,-45,100,10,-1,8,399,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507618 -0.127342,10.9,12.7,127
2026-09-14,18:32:23.600,0.15,0.08,0.06,,7.6,0.0,0,0,-52,0,100,10,0,9,25,-45,100,10,-1,8,400,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507622 -0.127346,10.9,12.6,128
2026-09-14,18:32:23.800,0.15,0.08,0.06,,7.6,0.0,0,0,-53,0,100,10,0,9,25,-45,100,10,-1,8,400,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507626 -0.127351,10.9,12.4,129
2026-09-14,18:32:24.000,0.15,0.08,0.06,,7.6,0.0,0,0,-53,0,100,10,0,9,25,-45,100,10,-1,8,400,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507629 -0.127355,10.9,12.3,130
2026-09-14,18:32:24.200,0.15,0.07,0.06,,7.6,0.0,0,0,-53,0,100,10,0,9,25,-45,100,10,-1,8,399,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507633 -0.127360,11.0,12.1,130
2026-09-14,18:32:24.400,0.15,0.07,0.06,,7.6,0.0,0,0,-53,0,100,10,0,9,25,-45,100,10,-1,8,398,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507636 -0.127365,11.0,12.0,131
2026-09-14,18:32:24.600,0.15,0.07,0.06,,7.6,0.0,0,0,-53,0,100,10,0,9,25,-45,100,10,-1,8,397,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507639 -0.127369,11.0,11.8,132
2026-09-14,18:32:24.800,0.15,0.06,0.06,,7.6,0.0,0,0,-54,0,100,10,0,9,25,-45,100,10,-1,8,395,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507643 -0.127374,11.0,11.7,132
2026-09-14,18:32:25.000,0.15,0.06,0.06,,7.6,0.0,0,0,-54,0,100,10,0,9,25,-45,100,10,-1,8,392,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507646 -0.127379,11.0,11.5,133
2026-09-14,18:32:25.200,0.15,0.05,0.06,,7.6,0.0,0,0,-54,0,100,10,0,9,25,-45,100,10,-1,8,389,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507649 -0.127384,11.0,11.4,134
2026-09-14,18:32:25.400,0.15,0.05,0.06,,7.6,0.0,0,0,-54,0,100,10,0,9,25,-45,100,10,-1,8,385,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507652 -0.127389,11.0,11.2,135
2026-09-14,18:32:25.600,0.15,0.04,0.07,,7.6,0.0,0,0,-54,0,100,10,0,9,25,-45,100,10,-1,8,381,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507656 -0.127394,11.0,11.1,135
2026-09-14,18:32:25.800,0.15,0.04,0.07,,7.6,0.0,0,0,-54,0,100,10,0,9,25,-45,100,10,-1,8,377,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507659 -0.127400,11.0,10.9,136
2026-09-14,18:32:26.000,0.15,0.04,0.07,,7.6,0.0,0,0,-55,0,100,10,0,9,25,-45,100,10,-1,8,372,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507662 -0.127405,11.0,10.8,137
2026-09-14,18:32:26.200,0.15,0.03,0.07,,7.6,0.0,0,0,-55,0,100,10,0,9,25,-45,100,10,-1,8,366,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507665 -0.127410,11.0,10.6,138
2026-09-14,18:32:26.400,0.15,0.03,0.07,,7.6,0.0,0,0,-55,0,100,10,0,9,25,-45,100,10,-1,8,360,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507668 -0.127416,11.0,10.5,138
2026-09-14,18:32:26.600,0.15,0.02,0.07,,7.6,0.0,0,0,-55,0,100,10,0,9,25,-45,100,10,-1,8,354,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507671 -0.127421,11.0,10.4,139
2026-09-14,18:32:26.800,0.15,0.02,0.07,,7.6,0.0,0,0,-55,0,100,10,0,9,25,-45,100,10,-1,8,347,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507674 -0.127426,11.0,10.2,140
2026-09-14,18:32:27.000,0.14,0.02,0.07,,7.6,0.0,0,0,-55,0,100,10,0,9,25,-45,100,10,-1,8,340,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507677 -0.127432,10.9,10.1,140
2026-09-14,18:32:27.200,0.14,0.01,0.07,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,332,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507680 -0.127438,10.9,10.0,141
2026-09-14,18:32:27.400,0.14,0.01,0.07,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,324,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507683 -0.127443,10.9,9.8,142
2026-09-14,18:32:27.600,0.14,0.00,0.07,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,315,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507685 -0.127449,10.9,9.7,143
2026-09-14,18:32:27.800,0.14,-0.00,0.07,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,306,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507688 -0.127455,10.9,9.6,143
2026-09-14,18:32:28.000,0.14,-0.01,0.08,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,296,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507691 -0.127461,10.9,9.5,144
2026-09-14,18:32:28.200,0.14,-0.01,0.08,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,286,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507693 -0.127467,10.8,9.4,145
2026-09-14,18:32:28.400,0.13,-0.01,0.08,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,276,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507696 -0.127473,10.8,9.2,145
2026-09-14,18:32:28.600,0.13,-0.02,0.08,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,265,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507698 -0.127479,10.8,9.1,146
2026-09-14,18:32:28.800,0.13,-0.02,0.08,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,254,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507701 -0.127485,10.7,9.0,147
2026-09-14,18:32:29.000,0.13,-0.03,0.08,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,243,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507703 -0.127491,10.7,8.9,148
2026-09-14,18:32:29.200,0.13,-0.03,0.08,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,231,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507706 -0.127497,10.7,8.8,148
2026-09-14,18:32:29.400,0.12,-0.04,0.08,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,218,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507708 -0.127503,10.6,8.7,149
2026-09-14,18:32:29.600,0.12,-0.04,0.08,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,206,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507710 -0.127509,10.6,8.7,150
2026-09-14,18:32:29.800,0.12,-0.04,0.08,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,193,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507713 -0.127516,10.6,8.6,150
2026-09-14,18:32:30.000,0.12,-0.05,0.08,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,180,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507715 -0.127522,10.5,8.5,151
2026-09-14,18:32:30.200,0.11,-0.05,0.08,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,166,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507717 -0.127528,10.5,8.4,152
2026-09-14,18:32:30.400,0.11,-0.06,0.08,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,152,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507719 -0.127535,10.4,8.4,153
2026-09-14,18:32:30.600,0.11,-0.06,0.08,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,138,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507721 -0.127541,10.4,8.3,153
2026-09-14,18:32:30.800,0.11,-0.06,0.08,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,123,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507723 -0.127548,10.4,8.3,154
2026-09-14,18:32:31.000,0.10,-0.07,0.09,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,109,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507725 -0.127554,10.3,8.2,155
2026-09-14,18:32:31.200,0.10,-0.07,0.09,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,94,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507727 -0.127561,10.3,8.2,156
2026-09-14,18:32:31.400,0.10,-0.08,0.09,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,78,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507729 -0.127567,10.2,8.1,156
2026-09-14,18:32:31.600,0.10,-0.08,0.09,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,63,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507731 -0.127574,10.2,8.1,157
2026-09-14,18:32:31.800,0.09,-0.08,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,47,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507732 -0.127581,10.1,8.1,158
2026-09-14,18:32:32.000,0.09,-0.09,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,31,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507734 -0.127587,10.1,8.0,158
2026-09-14,18:32:32.200,0.09,-0.09,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,15,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507736 -0.127594,10.0,8.0,159
2026-09-14,18:32:32.400,0.08,-0.10,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-1,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507737 -0.127601,9.9,8.0,160
2026-09-14,18:32:32.600,0.08,-0.10,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-17,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507739 -0.127608,9.9,8.0,161
2026-09-14,18:32:32.800,0.08,-0.10,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-34,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507740 -0.127615,9.8,8.0,161
2026-09-14,18:32:33.000,0.07,-0.11,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-51,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507742 -0.127622,9.8,8.0,162
2026-09-14,18:32:33.200,0.07,-0.11,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-68,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507743 -0.127629,9.7,8.0,163
2026-09-14,18:32:33.400,0.07,-0.11,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-85,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507744 -0.127635,9.6,8.0,163
2026-09-14,18:32:33.600,0.06,-0.12,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-102,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507746 -0.127642,9.6,8.1,164
2026-09-14,18:32:33.800,0.06,-0.12,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-119,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507747 -0.127649,9.5,8.1,165
2026-09-14,18:32:34.000,0.05,-0.12,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-136,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507748 -0.127656,9.4,8.1,166
2026-09-14,18:32:34.200,0.05,-0.13,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-153,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507749 -0.127663,9.4,8.2,166
2026-09-14,18:32:34.400,0.05,-0.13,0.09,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-171,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507750 -0.127671,9.3,8.2,167
